ID,User ID,Category ID,Título,Descripción,Precio,Ciudad,Región,Región2,Código Postal,URL Imagen,Reservado,Es Enviable,Usuario Permite Envío,Favorito,Creado En,Modificado En,Es Favoritable,Está Refurbished,Perfil Top,Tiene Garantía,Categorías,Enlace,User Micro Name,User Gender,User City,User Register Date,User Image URL,User Web Slug,User URL Share
vjrqn11p58zk,e65yre2ngkjo,24200,Rainbow Six Siege PS4 (PlayStation 4),Juego Tom Clancy's Rainbow Six Siege para PS4 en perfecto estado. Incluye el disco y la caja. -Edición para PlayStation 4. -Completamente funcional. -Caja y disco en excelentes condiciones.,0.00 EUR,Algeciras,Andalucía,Cádiz,11203,https://cdn.wallapop.com/images/10420/ir/1g/__/c10420p1133809191/i5657368751.jpg?pictureSize=W800,False,False,False,False,2025-05-19 18:33:19,2025-05-19 18:33:35,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/rainbow-six-siege-ps4-playstation-4-1133809191,Remi C.,undefined,Algeciras,2025-03-29 08:52:04,https://cdn.wallapop.com/images/13/7p/8o/__/c13p465658672/i3614260178.jpg?pictureSize=W1024,remic-465658672,https://www.wallapop.com/user/remic-465658672?_pid=wi
qjw4xqqvqwzo,e65yre2ngkjo,24200,Overwatch Game of the Year Edition PS4,Juego Overwatch: Juego del Año (PS4).  Está en muy buen estado. Incluye el disco del juego y contenido adicional. - Edición Juego del Año. - Para PlayStation 4. - Contenido adicional incluido.,0.00 EUR,Algeciras,Andalucía,Cádiz,11203,https://cdn.wallapop.com/images/10420/ir/1h/__/c10420p1133810153/i5657375710.jpg?pictureSize=W800,False,False,False,False,2025-05-19 18:36:20,2025-05-19 18:36:30,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/overwatch-game-of-the-year-edition-ps4-1133810153,Remi C.,undefined,Algeciras,2025-03-29 08:52:04,https://cdn.wallapop.com/images/13/7p/8o/__/c13p465658672/i3614260178.jpg?pictureSize=W1024,remic-465658672,https://www.wallapop.com/user/remic-465658672?_pid=wi
36e13eegqkjd,e65yre2ngkjo,24200,DriveClub PS4 (PlayStation 4),Juego DriveClub en perfecto estado para PlayStation 4. Incluye el disco del juego y la caja. -Edición PlayStation 4. -Perfecto para amantes de los juegos de carreras.,0.00 EUR,Algeciras,Andalucía,Cádiz,11203,https://cdn.wallapop.com/images/10420/ir/1h/__/c10420p1133810487/i5657378150.jpg?pictureSize=W800,False,False,False,False,2025-05-19 18:37:22,2025-05-19 18:37:33,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/driveclub-ps4-playstation-4-1133810487,Remi C.,undefined,Algeciras,2025-03-29 08:52:04,https://cdn.wallapop.com/images/13/7p/8o/__/c13p465658672/i3614260178.jpg?pictureSize=W1024,remic-465658672,https://www.wallapop.com/user/remic-465658672?_pid=wi
e658x994qm6o,mxzo3734d7z9,24200,Impresora Brother MFC-J480DW,"Impresora Brother MFC-J480DW en perfecto estado. Es una impresora multifunción, elegante y compacta.   - Modelo: MFC-J480DW - Impresión, copia y escaneo",0.00 EUR,Magaluf,Islas Baleares,Islas Baleares,07181,https://cdn.wallapop.com/images/10420/ir/1m/__/c10420p1133816400/i5657416936.jpg?pictureSize=W800,False,False,False,False,2025-05-19 18:55:11,2025-05-19 18:55:22,True,False,False,False,Tecnología y electrónica > Informática: ordenadores y tablets > Periféricos > Impresoras,https://es.wallapop.com/item/impresora-brother-mfc-j480dw-1133816400,Rosa X.,female,Magaluf,2017-06-23 11:36:58,https://cdn.wallapop.com/images/13/13/rx/__/c13p66807609/i3614862100.jpg?pictureSize=W1024,rosax-66807609,https://www.wallapop.com/user/rosax-66807609?_pid=wi
36e13pg40vjd,mzng9pnx7g6n,24200,Iphone 16 pro,"Se vende iphone 16 pro, nuevo con su caja,tiene su funda y su protector puesto, Se escuchan ofertas y cambios",0.00 EUR,Córdoba,Andalucía,Córdoba,14006,https://cdn.wallapop.com/images/10420/iq/vb/__/c10420p1133522363/i5655372689.jpg?pictureSize=W800,False,False,False,False,2025-05-18 19:55:12,2025-05-19 18:59:44,True,False,False,False,Tecnología y electrónica > Telefonía: móviles y smartwatches > Smartphones,https://es.wallapop.com/item/iphone-16-pro-1133522363,erika v.,undefined,Córdoba,2021-01-02 11:50:15,https://cdn.wallapop.com/images/13/69/5d/__/c13p378163897/i1818835928.jpg?pictureSize=W1024,erikav-378163897,https://www.wallapop.com/user/erikav-378163897?_pid=wi
0j240qgv1dzy,8ejk51xy2qjx,24200,Convertidor analógico digital,"REGALO, a cambio de una cerveza artesana el convertidor digital para pasar videos cintas o cualquier cosa antigua.  Lo compré para pasar videos y no lo use",0.00 EUR,Daimiel,Castilla-La Mancha,Ciudad Real,13250,https://cdn.wallapop.com/images/10420/ir/1v/__/c10420p1133827983/i5657490419.jpg?pictureSize=W800,False,False,False,False,2025-05-19 19:33:05,2025-05-19 19:33:21,True,False,False,False,Tecnología y electrónica > Imagen: televisores y proyectores > Otros artículos de imagen,https://es.wallapop.com/item/convertidor-analogico-digital-1133827983,Carlos G.,male,Daimiel,2018-01-27 10:21:02,https://cdn.wallapop.com/images/13/1b/83/__/c13p79319247/i1864295293.jpg?pictureSize=W1024,carlosg-79319247,https://www.wallapop.com/user/carlosg-79319247?_pid=wi
mzn2re358yzn,xpzp2gmlklj3,24200,Battlefield y Los Sims 2 (PC y PS2),"Escucho ofertas. Vendo una colección de videojuegos clásicos de EA. Incluye Los Sims 2 para PC (Universitarios y  Comparten Piso) y PlayStation 2, además de Battlefield para PC.  Los juegos están en buen estado, listos para jugar.   - Los Sims 2: Universitarios y Comparten Piso (PC) - Los Sims 2 (PS2) - Battlefield (PC)",0.00 EUR,Algeciras,Andalucía,Cádiz,11205,https://cdn.wallapop.com/images/10420/ir/7s/__/c10420p1134104949/i5659539240.jpg?pictureSize=W800,False,False,False,False,2025-05-20 16:23:48,2025-05-20 16:23:59,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/battlefield-y-los-sims-2-pc-y-ps2-1134104949,Triana C.,female,Algeciras,2016-04-11 15:18:35,https://cdn.wallapop.com/images/13/0p/en/__/c13p42673702/i3615327443.jpg?pictureSize=W1024,trianac-42673702,https://www.wallapop.com/user/trianac-42673702?_pid=wi
0j240g480ezy,xzo823rq1269,24200,Completo Liquidación,"Quiero deshacerme de todas estas cosas por que necesito la habitación vacia Profundamente, no se mucho lo que hay pero, hay cosas muy interesantes desde antiguedades hasta productos tecnologicos. TAMBIEN SE ACEPTAN COMPRAS INVIDUALES (SI TE GUSTA SOLO UNA COSA LA PUESDES COMPRAR)",0.00 EUR,Tarrega,Cataluña,Lleida,25300,https://cdn.wallapop.com/images/10420/ir/7c/__/c10420p1134083483/i5659397584.jpg?pictureSize=W800,False,False,False,False,2025-05-20 15:25:36,2025-05-20 15:25:46,True,False,False,False,Tecnología y electrónica > Imagen: televisores y proyectores > TV,https://es.wallapop.com/item/completo-liquidacion-1134083483,N t.,undefined,Tarrega,2022-07-13 18:27:01,https://cdn.wallapop.com/images/13/70/vl/__/c13p424737557/i2739664105.jpg?pictureSize=W1024,nassert-424737557,https://www.wallapop.com/user/nassert-424737557?_pid=wi
pzp2lg3e4lj3,pzp95megrk63,24200,"Samsung z flip 

",Nuevetico sin roces ni nada con garantía casi dos años cambio por algo que me interese también,0.00 EUR,Yecla,Región de Murcia,Murcia,30510,https://cdn.wallapop.com/images/10420/iq/vb/__/c10420p1133522950/i5655376381.jpg?pictureSize=W800,False,False,False,False,2025-05-18 19:57:40,2025-05-20 16:36:16,True,False,False,False,Tecnología y electrónica > Telefonía: móviles y smartwatches > Smartphones,https://es.wallapop.com/item/samsung-z-flip-1133522950,Jose miguel M.,undefined,Yecla,2025-05-04 21:02:48,https://cdn.wallapop.com/images/13/7p/vc/__/c13p466716774/i3614990150.jpg?pictureSize=W1024,josemiguelm-466716774,https://www.wallapop.com/user/josemiguelm-466716774?_pid=wi
qjw4xgy9vqzo,v9jdq4n5xl6k,24200,Juegos ps2,"Vendo los 3 juegos de playstation 2. Todos a 15 euros cada uno. Si te llevas los 2 de ellos te sale a 20 euros y si te llevas los 3 te los dejo a 40.  Acepto cambio por Dragon Ball z Budokai Tenkaichi 2 y/o 3.  NO HAGO ENVÍOS, SOLO TRATO EN MANO",0.00 EUR,Madrid,Comunidad de Madrid,Madrid,28018,https://cdn.wallapop.com/images/10420/ir/ru/__/c10420p1135039977/i5664632510.jpg?pictureSize=W800,False,False,False,False,2025-05-22 18:00:09,2025-05-23 04:53:57,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/juegos-ps2-1135039977,Edu,undefined,Madrid,2018-09-21 11:32:22,,edu-123533036,https://www.wallapop.com/user/edu-123533036?_pid=wi
xzo2ydknd269,9wzvlww7576l,24200,"Móviles y Tablet - Blackview, Poco, Realme, Teclas","Vendo  preguntar por precios de  dispositivos móviles y una tablet prácticamente nuevos.  Son ideales para uso diario.   -  dos teléfonos móviles de las marcas Blackview y Poco, y un Realme. - También una tablet Teclast y un teléfono Xiaomi. - Todos los dispositivos están en sus cajas originales.",0.00 EUR,San Mateo de Gállego,Aragón,Zaragoza,50840,https://cdn.wallapop.com/images/10420/ir/61/__/c10420p1134022133/i5658959139.jpg?pictureSize=W800,False,False,False,False,2025-05-20 12:38:56,2025-05-23 05:38:32,True,False,False,False,Tecnología y electrónica > Telefonía: móviles y smartwatches > Otros teléfonos,https://es.wallapop.com/item/moviles-y-tablet-blackview-poco-realme-teclas-1134022133,Veronica V.,female,San Mateo de Gállego,2015-12-12 20:42:39,https://cdn.wallapop.com/images/13/0i/r6/__/c13p31501217/i479734376.jpg?pictureSize=W1024,veronicah-31501217,https://www.wallapop.com/user/veronicah-31501217?_pid=wi
v6ggd351176e,4z4vepvr9vzy,24200,iPhone,"Se venden estos iPhone a muy buen precio. Somos una tienda ubicada en huelva capital llamada JT Reparaciones, todos nuestros equipos son revisados y comprobados antes de su venta. Todo articulo comprado en nuestra tienda se entrega con 5 años de garantia.   iPhone 11 Pro: 256 gb de almacenamiento",0.00 EUR,Huelva,Andalucía,Huelva,21006,https://cdn.wallapop.com/images/10420/ir/vw/__/c10420p1135228688/i5665541563.jpg?pictureSize=W800,False,False,False,False,2025-05-23 06:42:40,2025-05-23 06:42:50,True,False,False,False,Tecnología y electrónica > Telefonía: móviles y smartwatches > Smartphones,https://es.wallapop.com/item/iphone-1135228688,Jonathaan_ t.,undefined,Huelva,2022-10-15 05:53:03,https://cdn.wallapop.com/images/13/73/8a/__/c13p428688386/i3215424620.jpg?pictureSize=W1024,jonathaant-428688386,https://www.wallapop.com/user/jonathaant-428688386?_pid=wi
mzn2r7ykngzn,x6qyq875kyjy,24200,Auriculares 3M Peltor antiruido,"Auriculares antiruido 3M Peltor, prácticamente nuevos. Ideales para proteger tu audición.   - Se incluyen dos auriculares. - Disponen de estuche protector. - Incorporan un sistema de carga.",0.00 EUR,Camping Marinada,Cataluña,Tarragona,43892,https://cdn.wallapop.com/images/10420/ir/xj/__/c10420p1135306249/i5665950096.jpg?pictureSize=W800,False,False,False,False,2025-05-23 10:14:58,2025-05-23 10:15:14,True,False,False,False,Tecnología y electrónica > Sonido: auriculares y altavoces > Auriculares,https://es.wallapop.com/item/auriculares-3m-peltor-antiruido-1135306249,Verónica S.,undefined,Camping Marinada,2023-03-10 17:09:16,https://cdn.wallapop.com/images/13/77/4k/__/c13p435233690/i3183387469.jpg?pictureSize=W1024,veronicas-435233690,https://www.wallapop.com/user/veronicas-435233690?_pid=wi
3zl8vpnk5n6x,wzyn7541rxj5,24200,Repuestos Huawei P20 (2),Disponibles repuestos para Huawei P20. pregunta sin compromiso,0.00 EUR,Corral de Almaguer,Castilla-La Mancha,Toledo,45880,https://cdn.wallapop.com/images/10420/ir/tv/__/c10420p1135134993/i5665067669.jpg?pictureSize=W800,False,False,False,False,2025-05-22 22:59:38,2025-05-22 23:12:02,True,False,True,False,Tecnología y electrónica > Telefonía: móviles y smartwatches > Smartphones,https://es.wallapop.com/item/repuestos-huawei-p20-2-1135134993,Carlos  G.,undefined,Corral de Almaguer,2021-09-28 14:12:58,https://cdn.wallapop.com/images/13/6q/m5/__/c13p407499992/i3610562260.jpg?pictureSize=W1024,felipef-407499992,https://www.wallapop.com/user/felipef-407499992?_pid=wi
nz04n1p84ejo,npj9g8g9oo6e,24200,Soporte TV universal,"REGALO dos soportes de pared para televisor, en color gris.  Se encuentra en buen estado.  - Material resistente y duradero. - Fácil instalación.  **La marca que he puesto no corresponde, pero me obligaba añadir una.",0.00 EUR,Figueres,Cataluña,Girona,17600,https://cdn.wallapop.com/images/10420/ir/w8/__/c10420p1135244299/i5665608937.jpg?pictureSize=W800,False,False,False,False,2025-05-23 07:35:24,2025-05-23 07:42:19,True,False,False,False,Tecnología y electrónica > Imagen: televisores y proyectores > Accesorios de televisores y proyectores > Soportes TV,https://es.wallapop.com/item/soporte-tv-universal-1135244299,Irene O.,female,Figueres,2015-12-13 18:00:08,https://cdn.wallapop.com/images/13/0i/so/__/c13p31571085/i3131497694.jpg?pictureSize=W1024,ireneo-31571085,https://www.wallapop.com/user/ireneo-31571085?_pid=wi
wzv4wdxgdrzl,g0j23w498m6y,24200,5 Smartphones usados,"Cinco teléfonos móviles de segunda mano. Algunos presentan daños estéticos en la pantalla.  -  Marcas: Apple, Samsung, Huawei y ZTE. -  Modelos variados. -  Se venden todos juntos o separados escucho ofertas",0.00 EUR,L' Escala,Cataluña,Girona,17130,https://cdn.wallapop.com/images/10420/ir/y0/__/c10420p1135327417/i5666070325.jpg?pictureSize=W800,False,False,False,False,2025-05-23 11:09:01,2025-05-23 11:09:11,True,False,False,False,Tecnología y electrónica > Telefonía: móviles y smartwatches > Smartphones,https://es.wallapop.com/item/5-smartphones-usados-1135327417,Naira C.,female,L' Escala,2015-12-22 13:49:06,https://cdn.wallapop.com/images/13/0j/79/__/c13p32251559/i3615381497.jpg?pictureSize=W1024,nairac-32251559,https://www.wallapop.com/user/nairac-32251559?_pid=wi
vjrqnp1k79zk,ke658v9v0g6o,24200,4 juegos PlayStation 2,"Vendo cuatro juegos en perfecto estado para PlayStation 2.  Dragon Ball Z Tenkaichi 2, Ghost Hunter, Juiced y Metal Slug 3. Son juegos en buen estado y listos para jugar.   - Incluye los cuatro juegos mostrados en la imagen. - Ideales para fans de juegos de acción, arcade, beat'em up y RPG.",0.00 EUR,Santa Cruz de Retamar,Castilla-La Mancha,Toledo,45513,https://cdn.wallapop.com/images/10420/ir/8g/__/c10420p1134135843/i5659761227.jpg?pictureSize=W800,False,False,False,False,2025-05-20 17:51:06,2025-05-20 17:51:17,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/4-juegos-playstation-2-1134135843,Sergio G.,male,Santa Cruz de Retamar,2016-03-11 09:08:34,https://cdn.wallapop.com/images/13/0n/z4/__/c13p40270372/i1838327868.jpg?pictureSize=W1024,sergiog-40270372,https://www.wallapop.com/user/sergiog-40270372?_pid=wi
v6ggdkg2l56e,36ewxmpo3q6d,24200,"Xiaomi Pad 4 - Tablet
",Tablet Xiaomi Pad 4 en color negro.  Está en buen estado.    - Pantalla en perfecto estado. -caja incluida  - solo está un pequeño arañazo  a beces se apaga pero no sé por q  Por lo demás es una tablet increíble   REGALO FUNDA !!! cualquier cosa siempre disponible 😃 Todo en esta vida es negociable...,0.00 EUR,Colmenar Viejo,Comunidad de Madrid,Madrid,28770,https://cdn.wallapop.com/images/10420/ir/7b/__/c10420p1134082288/i5659389353.jpg?pictureSize=W800,False,False,False,False,2025-05-20 15:22:49,2025-05-20 18:18:41,True,False,False,False,Tecnología y electrónica > Informática: ordenadores y tablets > Tablets,https://es.wallapop.com/item/xiaomi-pad-4-tablet-1134082288,Marc R.,undefined,Colmenar Viejo,2022-03-22 18:13:22,https://cdn.wallapop.com/images/13/6x/5m/__/c13p418486439/i3615643017.jpg?pictureSize=W1024,marcr-418486439,https://www.wallapop.com/user/marcr-418486439?_pid=wi
v6ggdkeymn6e,wzyn5rx452j5,24200,lote de telefonos rotos LEER BIEN,"Disponibles lotes de teléfonos móviles. Ideales para reparar o usar piezas.  -honor 90 lite 256gb:pantalla rota y camara trasera dañada-60€ (incluye funda) iphone X 256gb:esta en perfecto estado,bateria al 100% de salud,tiene algun rasguño pero nada grave,el protector esta un poco roto incluye cargador y fundas-160€ huawei nova 5t 128gb:pantalla rota solo eso-80€ (incluye funda) samsung a20e 32gb:tiene la pantalla rascada,me lo regalaron asi y no lo he usado mucho",0.00 EUR,La Garriga,Cataluña,Barcelona,08530,https://cdn.wallapop.com/images/10420/ir/8o/__/c10420p1134145740/i5659829922.jpg?pictureSize=W800,False,False,False,False,2025-05-20 18:16:21,2025-05-20 18:16:32,True,False,False,False,Tecnología y electrónica > Telefonía: móviles y smartwatches > Otros teléfonos,https://es.wallapop.com/item/lote-de-telefonos-rotos-leer-bien-1134145740,Dylan,male,La Garriga,2022-02-05 22:46:17,https://cdn.wallapop.com/images/13/6v/rr/__/c13p416160692/i3615691584.jpg?pictureSize=W1024,aurayt-416160692,https://www.wallapop.com/user/aurayt-416160692?_pid=wi
mzn2re0240zn,9jd78ne4g2jk,24200,GTA IV Edición completa PS3,Juego Grand Theft Auto IV para PS3 en perfecto estado. Incluye las expansiones The Lost and Damned y The Ballad of Gay Tony.  - Edición completa de Grand Theft Auto IV. - Incluye los episodios The Lost and Damned y The Ballad of Gay Tony. - Para PlayStation 3.,0.00 EUR,Bailén,Andalucía,Jaén,23710,https://cdn.wallapop.com/images/10420/ir/8i/__/c10420p1134137673/i5659774962.jpg?pictureSize=W800,False,False,False,False,2025-05-20 17:56:40,2025-05-20 18:33:17,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/gta-iv-edicion-completa-ps3-1134137673,Javier P.,undefined,Bailén,2023-08-11 20:30:45,https://cdn.wallapop.com/images/13/7a/ed/__/c13p440730412/i3425177455.jpg?pictureSize=W1024,javierp-440730412,https://www.wallapop.com/user/javierp-440730412?_pid=wi
vjrqnpxex8zk,0j2y325ngvzy,24200,PS5 (PlayStation 5) + Monitor,Vendo PlayStation 5 y monitor.  La consola está en muy buen estado y el monitor también.   - Incluye consola PlayStation 5 y un monitor. - Perfecto para jugar videojuegos.,0.00 EUR,Manresa,Cataluña,Barcelona,08248,https://cdn.wallapop.com/images/10420/ir/94/__/c10420p1134166167/i5659947279.jpg?pictureSize=W800,False,False,False,False,2025-05-20 19:07:17,2025-05-20 19:07:27,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Consolas y accesorios > Consolas,https://es.wallapop.com/item/ps5-playstation-5---monitor-1134166167,Isael F.,undefined,Manresa,2022-04-15 07:21:44,https://cdn.wallapop.com/images/13/6x/ug/__/c13p419645635/i2682169146.jpg?pictureSize=W1024,isaelf-419645635,https://www.wallapop.com/user/isaelf-419645635?_pid=wi
pzp2l57onlj3,p61v44oxeg65,24200,Samsung Galaxy S23 - 128GB - Varios Colores,"+Pack de Regalo valorado 40€ ( Protectora y Funda y Cargador   - S24 256GB --> 439€ - S23 Ultra 256GB --> 519€ - S23 Plus 256GB --> 399€  - S23 128GB --> 319€  - S22 256GB --> 289€ - S21 5G 128GB --> 229€ - S20 Plus 128GB --> 229€  - S20 128GB --> 185€  - S20 FE 128GB --> 195€  ⏰ L-V 10h00 / 14h00 17h00 / 20h30 S 10h00 / 14h00 17h00 / 20h00 👌 1 AÑO DE GARANTIA 👌 3 meses Batería 🔋 🛣️ Calle Roger de Flor 77 🏦 Tienda : OmarTec 📱 WhatsApp : 602019033 Métodos de pago: pago en tienda física, tarjeta, transferencia, Bizum...",0.00 EUR,Granollers,Cataluña,Barcelona,08401,https://cdn.wallapop.com/images/10420/ir/98/__/c10420p1134172174/i5659977341.jpg?pictureSize=W800,False,False,False,False,2025-05-20 19:23:02,2025-05-20 19:23:19,True,False,False,False,Tecnología y electrónica > Telefonía: móviles y smartwatches > Smartphones,https://es.wallapop.com/item/samsung-galaxy-s23-128gb-varios-colores-1134172174,OMTCAT O.,male,Granollers,2019-10-12 11:22:18,https://cdn.wallapop.com/images/13/3u/hr/__/c13p232616131/i3602884736.jpg?pictureSize=W1024,najeme-232616131,https://www.wallapop.com/user/najeme-232616131?_pid=wi
qzmeq0y2ogjv,3zlgkol1wnjx,24200,PS3 (PlayStation 3): 10 juegos,"En venta, diez juegos de PlayStation 3 en buen estado.  preguntar pot precios   - Midnight Club: Los Ángeles - MX vs ATV Untamed - PES 2013 - Gran Turismo 5 Prologue - Assassin's Creed III - Watch Dogs - Grand Theft Auto IV - Red Dead Redemption Game of the Year Edition",0.00 EUR,Devesa,Comunidad Valenciana,Alacant/Alicante,03580,https://cdn.wallapop.com/images/10420/ir/sl/__/c10420p1135074432/i5664808906.jpg?pictureSize=W800,False,False,False,False,2025-05-22 19:25:50,2025-05-22 19:26:01,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/ps3-playstation-3-10-juegos-1135074432,unknown,undefined,Devesa,2024-06-14 15:25:19,,unknown-453816969,https://www.wallapop.com/user/unknown-453816969?_pid=wi
4z4ew205xwjy,pzp95mq1wm63,24200,Auriculares Bluetooth con luz LED,Auriculares inalámbricos Bluetooth de color negro con detalles azules.  Se encuentran en excelentes condiciones.   - Conexión Bluetooth. - Luces LED azules. - Diseño cómodo y ligero.,0.00 EUR,Roses,Cataluña,Girona,17480,https://cdn.wallapop.com/images/10420/ir/tf/__/c10420p1135113838/i5664993853.jpg?pictureSize=W800,False,False,False,False,2025-05-22 21:27:29,2025-05-22 21:27:40,True,False,False,False,Tecnología y electrónica > Sonido: auriculares y altavoces > Auriculares,https://es.wallapop.com/item/auriculares-bluetooth-con-luz-led-1135113838,Km G.,undefined,Roses,2025-05-03 12:05:04,https://cdn.wallapop.com/images/13/7p/up/__/c13p466686374/i3615234985.jpg?pictureSize=W1024,vipg-466686374,https://www.wallapop.com/user/vipg-466686374?_pid=wi
nz04nxyvv3jo,owzynmgrnxj5,24200,"Monitor AOC 27"" Curvo - Pantalla rota","Monitor AOC de 27 pulgadas con pantalla curva. Presenta daños en la pantalla, como se aprecia en las imágenes.  -	Tiene algunos arañazos en la parte superior. -	La pantalla está rota. -	Incluye el monitor y su base. ESCUCHO OFERTAS",0.00 EUR,L' Alcora,Comunidad Valenciana,Castelló/Castellón,12110,https://cdn.wallapop.com/images/10420/ir/mp/__/c10420p1134800151/i5663153353.jpg?pictureSize=W800,False,False,False,False,2025-05-22 07:09:28,2025-05-22 08:47:36,True,False,False,False,Tecnología y electrónica > Informática: ordenadores y tablets > Periféricos > Monitores,https://es.wallapop.com/item/monitor-aoc-27-curvo-pantalla-rota-1134800151,Enric S.,male,L' Alcora,2015-07-13 17:50:36,https://cdn.wallapop.com/images/13/0d/xp/__/c13p23407544/i3615270824.jpg?pictureSize=W1024,enrics-23407544,https://www.wallapop.com/user/enrics-23407544?_pid=wi
e658x221kk6o,qjwyqw2v2kzo,24200,MacBook Pro Plata,"MacBook Pro en buen estado.    - Modelo: OS X El Capitan 2009  - Teclado en perfecto estado.   Se vende MacBook Pro. Es una buena laptop que funciona bien. Hay que cambiar la pantalla, el cargador y la batería. Es vieja, pero funciona bien. Escucho ofertas.",0.00 EUR,Barcelona,Cataluña,Barcelona,08033,https://cdn.wallapop.com/images/10420/ir/nr/__/c10420p1134850000/i5663510560.jpg?pictureSize=W800,False,False,False,False,2025-05-22 10:05:35,2025-05-22 10:06:47,True,False,False,False,Tecnología y electrónica > Informática: ordenadores y tablets > Portátiles,https://es.wallapop.com/item/macbook-pro-plata-1134850000,Mikisa D.,undefined,Barcelona,2024-10-31 15:21:46,https://cdn.wallapop.com/images/13/7l/n4/__/c13p459613629/i3611169300.jpg?pictureSize=W1024,mikisad-459613629,https://www.wallapop.com/user/mikisad-459613629?_pid=wi
x6qm5wmroejy,9nz08l50ov6o,24200,Armored Core VI Fires of Rubicon PS5,Solo cambio por stellar blade    - Versión para PlayStation 5. - Código sin canjear. - Como nuevo.,0.00 EUR,La Luisiana,Andalucía,Sevilla,41430,https://cdn.wallapop.com/images/10420/ir/en/__/c10420p1134424866/i5661167362.jpg?pictureSize=W800,False,False,False,False,2025-05-21 10:27:05,2025-05-22 11:15:23,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/armored-core-vi-fires-of-rubicon-ps5-1134424866,Yo E.,male,La Luisiana,2016-10-12 10:47:54,https://cdn.wallapop.com/images/13/0v/du/__/c13p52713603/i312825469.jpg?pictureSize=W1024,frankl-52713603,https://www.wallapop.com/user/frankl-52713603?_pid=wi
8z8ko9lwedz3,9wzvqgyxyrjl,24200,Realme 12 G Pro 5G,Nuevo,0.00 EUR,Zaragoza,Aragón,Zaragoza,50005,https://cdn.wallapop.com/images/10420/ir/o9/__/c10420p1134872346/i5663663834.jpg?pictureSize=W800,False,False,False,False,2025-05-22 11:16:29,2025-05-22 11:16:39,True,False,False,False,Tecnología y electrónica > Telefonía: móviles y smartwatches > Smartphones,https://es.wallapop.com/item/realme-12-g-pro-5g-1134872346,Azir,male,Zaragoza,2017-11-16 10:11:54,,xgen8e-73695217,https://www.wallapop.com/user/xgen8e-73695217?_pid=wi
pj9m3q9q0v6e,8j3y8rd0k269,24200,iPhone 12 negro - impecable,iPhone 12 en perfecto estado.    - Modelo: iPhone 12 - Capacidad: No especificada - Incluye: Solo el teléfono. precio negociable,0.00 EUR,Melilla,Melilla,Melilla,52002,https://cdn.wallapop.com/images/10420/ir/ph/__/c10420p1134929985/i5663980708.jpg?pictureSize=W800,False,False,False,False,2025-05-22 13:36:05,2025-05-22 13:36:21,True,False,False,False,Tecnología y electrónica > Telefonía: móviles y smartwatches > Otros teléfonos,https://es.wallapop.com/item/iphone-12-negro-impecable-1134929985,Alfonso F.,undefined,Melilla,2023-01-28 09:00:14,https://cdn.wallapop.com/images/13/75/x0/__/c13p433201282/i3577141450.jpg?pictureSize=W1024,mouniay-433201282,https://www.wallapop.com/user/mouniay-433201282?_pid=wi
4z4ew3p00ljy,v9jdnrrkmd6k,24200,Polaroid 636 Closeup Instant Camera,Polaroid 636 Closeup Instant Camera en perfecto estado.   - Cámara instantánea Polaroid 636 Closeup. - Incluye caja original. Haz tu oferta,0.00 EUR,Valladolid,Castilla y León,Valladolid,47008,https://cdn.wallapop.com/images/10420/ir/q0/__/c10420p1134954614/i5664126376.jpg?pictureSize=W800,False,False,False,False,2025-05-22 14:38:25,2025-05-22 14:38:35,True,False,False,False,Tecnología y electrónica > Fotografía: cámaras y drones > Cámaras > Instantáneas,https://es.wallapop.com/item/polaroid-636-closeup-instant-camera-1134954614,Roberto ..,male,Valladolid,2017-08-06 09:18:15,https://cdn.wallapop.com/images/13/14/t3/__/c13p68542512/i377151017.jpg?pictureSize=W1024,laura-68542512,https://www.wallapop.com/user/laura-68542512?_pid=wi
